CATEGORY,WORD1,WORD2,WORD3,TARGET
semantic-capitals,مصر,قاهره,پاکستان,اسلام‌آباد
semantic-capitals,مصر,قاهره,عمان,مسقط
semantic-capitals,مصر,قاهره,ترکمنستان,عشق‌آباد
semantic-capitals,مصر,قاهره,آمریکا,واشینگتن
semantic-capitals,مصر,قاهره,امارات,ابوظبی
semantic-capitals,مصر,قاهره,تاجیکستان,دوشنبه
semantic-capitals,مصر,قاهره,بحرین,منامه
semantic-capitals,اندونزی,جاکارتا,ایران,تهران
semantic-capitals,اندونزی,جاکارتا,چین,پکن
semantic-capitals,اندونزی,جاکارتا,هند,دهلی‌نو
semantic-capitals,اندونزی,جاکارتا,ژاپن,توکیو
semantic-capitals,اندونزی,جاکارتا,فیلیپین,مانیل
semantic-capitals,اندونزی,جاکارتا,روسیه,موسکو
semantic-capitals,اندونزی,جاکارتا,مصر,قاهره
semantic-capitals,اندونزی,جاکارتا,کره‌جنوبی,سئول
semantic-capitals,اندونزی,جاکارتا,بنگلادش,داکا
semantic-capitals,اندونزی,جاکارتا,مکزیک,مکزیکوسیتی
semantic-capitals,اندونزی,جاکارتا,بریتانیا,لندن
semantic-capitals,اندونزی,جاکارتا,پرو,لیما
semantic-capitals,اندونزی,جاکارتا,تایلند,بانکوک
semantic-capitals,اندونزی,جاکارتا,کلمبیا,بوگوتا
semantic-capitals,اندونزی,جاکارتا,ویتنام,هانوی
semantic-capitals,اندونزی,جاکارتا,عراق,بغداد
semantic-capitals,اندونزی,جاکارتا,سنگاپور,سنگاپور
semantic-capitals,اندونزی,جاکارتا,ترکیه,آنکارا
semantic-capitals,اندونزی,جاکارتا,شیلی,سانتیاگو
semantic-capitals,اندونزی,جاکارتا,عربستان,ریاض
semantic-capitals,اندونزی,جاکارتا,آلمان,برلین
semantic-capitals,اندونزی,جاکارتا,سوریه,دمشق
semantic-capitals,اندونزی,جاکارتا,الجزایر,الجزیره
semantic-capitals,اندونزی,جاکارتا,اسپانیا,مادرید
semantic-capitals,اندونزی,جاکارتا,کره‌شمالی,پیونگ‌یانگ
semantic-capitals,اندونزی,جاکارتا,افغانستان,کابل
semantic-capitals,اندونزی,جاکارتا,کنیا,نایروبی
semantic-capitals,اندونزی,جاکارتا,یونان,آتن
semantic-capitals,اندونزی,جاکارتا,اتیوپی,آدیس‌آبابا
semantic-capitals,اندونزی,جاکارتا,آرژانتین,بوئنوس‌آیرس
semantic-capitals,اندونزی,جاکارتا,ایتالیا,رم
semantic-capitals,اندونزی,جاکارتا,اوکراین,کی‌یف
semantic-capitals,اندونزی,جاکارتا,کامرون,یائونده
semantic-capitals,اندونزی,جاکارتا,برزیل,برازیلیا
semantic-capitals,اندونزی,جاکارتا,اردن,امان
semantic-capitals,اندونزی,جاکارتا,آنگولا,لواندا
semantic-capitals,اندونزی,جاکارتا,آفریقای‌جنوبی,پرتوریا
semantic-capitals,اندونزی,جاکارتا,فرانسه,پاریس
semantic-capitals,اندونزی,جاکارتا,ازبکستان,تاشکند
semantic-capitals,اندونزی,جاکارتا,آذربایجان,باکو
semantic-capitals,اندونزی,جاکارتا,کوبا,هاوانا
semantic-capitals,اندونزی,جاکارتا,کامبوج,پنوم‌پن
semantic-capitals,اندونزی,جاکارتا,رومانی,بخارست
semantic-capitals,اندونزی,جاکارتا,ونزوئلا,کاراکاس
semantic-capitals,اندونزی,جاکارتا,مراکش,رباط
semantic-capitals,اندونزی,جاکارتا,اتریش,وین
semantic-capitals,اندونزی,جاکارتا,سودان,خارطوم
semantic-capitals,اندونزی,جاکارتا,مجارستان,بوداپست
semantic-capitals,اندونزی,جاکارتا,لهستان,ورشو
semantic-capitals,اندونزی,جاکارتا,بلاروس,مینسک
semantic-capitals,اندونزی,جاکارتا,اوگاندا,کامپالا
semantic-capitals,اندونزی,جاکارتا,غنا,آکرا
semantic-capitals,اندونزی,جاکارتا,ماداگاسکار,آنتاناناریوو
semantic-capitals,اندونزی,جاکارتا,لبنان,بیروت
semantic-capitals,اندونزی,جاکارتا,سوئد,استکهلم
semantic-capitals,اندونزی,جاکارتا,قطر,دوحه
semantic-capitals,اندونزی,جاکارتا,یمن,صنعا
semantic-capitals,اندونزی,جاکارتا,مالزی,کوالالامپور
semantic-capitals,اندونزی,جاکارتا,لیبی,طرابلس
semantic-capitals,اندونزی,جاکارتا,بلژیک,بروکسل
semantic-capitals,اندونزی,جاکارتا,گرجستان,تفلیس
semantic-capitals,اندونزی,جاکارتا,پاکستان,اسلام‌آباد
semantic-capitals,اندونزی,جاکارتا,عمان,مسقط
semantic-capitals,اندونزی,جاکارتا,ترکمنستان,عشق‌آباد
semantic-capitals,اندونزی,جاکارتا,آمریکا,واشینگتن
semantic-capitals,اندونزی,جاکارتا,امارات,ابوظبی
semantic-capitals,اندونزی,جاکارتا,تاجیکستان,دوشنبه
semantic-capitals,اندونزی,جاکارتا,بحرین,منامه
semantic-capitals,کره‌جنوبی,سئول,ایران,تهران
semantic-capitals,کره‌جنوبی,سئول,چین,پکن
semantic-capitals,کره‌جنوبی,سئول,هند,دهلی‌نو
semantic-capitals,کره‌جنوبی,سئول,ژاپن,توکیو
semantic-capitals,کره‌جنوبی,سئول,فیلیپین,مانیل
semantic-capitals,کره‌جنوبی,سئول,روسیه,موسکو
semantic-capitals,کره‌جنوبی,سئول,مصر,قاهره
semantic-capitals,کره‌جنوبی,سئول,اندونزی,جاکارتا
semantic-capitals,کره‌جنوبی,سئول,بنگلادش,داکا
semantic-capitals,کره‌جنوبی,سئول,مکزیک,مکزیکوسیتی
semantic-capitals,کره‌جنوبی,سئول,بریتانیا,لندن
semantic-capitals,کره‌جنوبی,سئول,پرو,لیما
semantic-capitals,کره‌جنوبی,سئول,تایلند,بانکوک
semantic-capitals,کره‌جنوبی,سئول,کلمبیا,بوگوتا
semantic-capitals,کره‌جنوبی,سئول,ویتنام,هانوی
semantic-capitals,کره‌جنوبی,سئول,عراق,بغداد
semantic-capitals,کره‌جنوبی,سئول,سنگاپور,سنگاپور
semantic-capitals,کره‌جنوبی,سئول,ترکیه,آنکارا
semantic-capitals,کره‌جنوبی,سئول,شیلی,سانتیاگو
semantic-capitals,کره‌جنوبی,سئول,عربستان,ریاض
semantic-capitals,کره‌جنوبی,سئول,آلمان,برلین
semantic-capitals,کره‌جنوبی,سئول,سوریه,دمشق
semantic-capitals,کره‌جنوبی,سئول,الجزایر,الجزیره
semantic-capitals,کره‌جنوبی,سئول,اسپانیا,مادرید
semantic-capitals,کره‌جنوبی,سئول,کره‌شمالی,پیونگ‌یانگ
semantic-capitals,کره‌جنوبی,سئول,افغانستان,کابل
semantic-capitals,کره‌جنوبی,سئول,کنیا,نایروبی
semantic-capitals,کره‌جنوبی,سئول,یونان,آتن
semantic-capitals,کره‌جنوبی,سئول,اتیوپی,آدیس‌آبابا
semantic-capitals,کره‌جنوبی,سئول,آرژانتین,بوئنوس‌آیرس
semantic-capitals,کره‌جنوبی,سئول,ایتالیا,رم
semantic-capitals,کره‌جنوبی,سئول,اوکراین,کی‌یف
semantic-capitals,کره‌جنوبی,سئول,کامرون,یائونده
semantic-capitals,کره‌جنوبی,سئول,برزیل,برازیلیا
semantic-capitals,کره‌جنوبی,سئول,اردن,امان
semantic-capitals,کره‌جنوبی,سئول,آنگولا,لواندا
semantic-capitals,کره‌جنوبی,سئول,آفریقای‌جنوبی,پرتوریا
semantic-capitals,کره‌جنوبی,سئول,فرانسه,پاریس
semantic-capitals,کره‌جنوبی,سئول,ازبکستان,تاشکند
semantic-capitals,کره‌جنوبی,سئول,آذربایجان,باکو
semantic-capitals,کره‌جنوبی,سئول,کوبا,هاوانا
semantic-capitals,کره‌جنوبی,سئول,کامبوج,پنوم‌پن
semantic-capitals,کره‌جنوبی,سئول,رومانی,بخارست
semantic-capitals,کره‌جنوبی,سئول,ونزوئلا,کاراکاس
semantic-capitals,کره‌جنوبی,سئول,مراکش,رباط
semantic-capitals,کره‌جنوبی,سئول,اتریش,وین
semantic-capitals,کره‌جنوبی,سئول,سودان,خارطوم
semantic-capitals,کره‌جنوبی,سئول,مجارستان,بوداپست
semantic-capitals,کره‌جنوبی,سئول,لهستان,ورشو
semantic-capitals,کره‌جنوبی,سئول,بلاروس,مینسک
semantic-capitals,کره‌جنوبی,سئول,اوگاندا,کامپالا
semantic-capitals,کره‌جنوبی,سئول,غنا,آکرا
semantic-capitals,کره‌جنوبی,سئول,ماداگاسکار,آنتاناناریوو
semantic-capitals,کره‌جنوبی,سئول,لبنان,بیروت
semantic-capitals,کره‌جنوبی,سئول,سوئد,استکهلم
semantic-capitals,کره‌جنوبی,سئول,قطر,دوحه
semantic-capitals,کره‌جنوبی,سئول,یمن,صنعا
semantic-capitals,کره‌جنوبی,سئول,مالزی,کوالالامپور
semantic-capitals,کره‌جنوبی,سئول,لیبی,طرابلس
semantic-capitals,کره‌جنوبی,سئول,بلژیک,بروکسل
semantic-capitals,کره‌جنوبی,سئول,گرجستان,تفلیس
semantic-capitals,کره‌جنوبی,سئول,پاکستان,اسلام‌آباد
semantic-capitals,کره‌جنوبی,سئول,عمان,مسقط
semantic-capitals,کره‌جنوبی,سئول,ترکمنستان,عشق‌آباد
semantic-capitals,کره‌جنوبی,سئول,آمریکا,واشینگتن
semantic-capitals,کره‌جنوبی,سئول,امارات,ابوظبی
semantic-capitals,کره‌جنوبی,سئول,تاجیکستان,دوشنبه
semantic-capitals,کره‌جنوبی,سئول,بحرین,منامه
semantic-capitals,بنگلادش,داکا,ایران,تهران
semantic-capitals,بنگلادش,داکا,چین,پکن
semantic-capitals,بنگلادش,داکا,هند,دهلی‌نو
semantic-capitals,بنگلادش,داکا,ژاپن,توکیو
semantic-capitals,بنگلادش,داکا,فیلیپین,مانیل
semantic-capitals,بنگلادش,داکا,روسیه,موسکو
semantic-capitals,بنگلادش,داکا,مصر,قاهره
semantic-capitals,بنگلادش,داکا,اندونزی,جاکارتا
semantic-capitals,بنگلادش,داکا,کره‌جنوبی,سئول
semantic-capitals,بنگلادش,داکا,مکزیک,مکزیکوسیتی
semantic-capitals,بنگلادش,داکا,بریتانیا,لندن
semantic-capitals,بنگلادش,داکا,پرو,لیما
semantic-capitals,بنگلادش,داکا,تایلند,بانکوک
semantic-capitals,بنگلادش,داکا,کلمبیا,بوگوتا
semantic-capitals,بنگلادش,داکا,ویتنام,هانوی
semantic-capitals,بنگلادش,داکا,عراق,بغداد
semantic-capitals,بنگلادش,داکا,سنگاپور,سنگاپور
semantic-capitals,بنگلادش,داکا,ترکیه,آنکارا
semantic-capitals,بنگلادش,داکا,شیلی,سانتیاگو
semantic-capitals,بنگلادش,داکا,عربستان,ریاض
semantic-capitals,بنگلادش,داکا,آلمان,برلین
semantic-capitals,بنگلادش,داکا,سوریه,دمشق
semantic-capitals,بنگلادش,داکا,الجزایر,الجزیره
semantic-capitals,بنگلادش,داکا,اسپانیا,مادرید
semantic-capitals,بنگلادش,داکا,کره‌شمالی,پیونگ‌یانگ
semantic-capitals,بنگلادش,داکا,افغانستان,کابل
semantic-capitals,بنگلادش,داکا,کنیا,نایروبی
semantic-capitals,بنگلادش,داکا,یونان,آتن
semantic-capitals,بنگلادش,داکا,اتیوپی,آدیس‌آبابا
semantic-capitals,بنگلادش,داکا,آرژانتین,بوئنوس‌آیرس
semantic-capitals,بنگلادش,داکا,ایتالیا,رم
semantic-capitals,بنگلادش,داکا,اوکراین,کی‌یف
semantic-capitals,بنگلادش,داکا,کامرون,یائونده
semantic-capitals,بنگلادش,داکا,برزیل,برازیلیا
semantic-capitals,بنگلادش,داکا,اردن,امان
semantic-capitals,بنگلادش,داکا,آنگولا,لواندا
semantic-capitals,بنگلادش,داکا,آفریقای‌جنوبی,پرتوریا
semantic-capitals,بنگلادش,داکا,فرانسه,پاریس
semantic-capitals,بنگلادش,داکا,ازبکستان,تاشکند
semantic-capitals,بنگلادش,داکا,آذربایجان,باکو
semantic-capitals,بنگلادش,داکا,کوبا,هاوانا
semantic-capitals,بنگلادش,داکا,کامبوج,پنوم‌پن
semantic-capitals,بنگلادش,داکا,رومانی,بخارست
semantic-capitals,بنگلادش,داکا,ونزوئلا,کاراکاس
semantic-capitals,بنگلادش,داکا,مراکش,رباط
semantic-capitals,بنگلادش,داکا,اتریش,وین
semantic-capitals,بنگلادش,داکا,سودان,خارطوم
semantic-capitals,بنگلادش,داکا,مجارستان,بوداپست
semantic-capitals,بنگلادش,داکا,لهستان,ورشو
semantic-capitals,بنگلادش,داکا,بلاروس,مینسک
semantic-capitals,بنگلادش,داکا,اوگاندا,کامپالا
semantic-capitals,بنگلادش,داکا,غنا,آکرا
semantic-capitals,بنگلادش,داکا,ماداگاسکار,آنتاناناریوو
semantic-capitals,بنگلادش,داکا,لبنان,بیروت
semantic-capitals,بنگلادش,داکا,سوئد,استکهلم
semantic-capitals,بنگلادش,داکا,قطر,دوحه
semantic-capitals,بنگلادش,داکا,یمن,صنعا
semantic-capitals,بنگلادش,داکا,مالزی,کوالالامپور
semantic-capitals,بنگلادش,داکا,لیبی,طرابلس
semantic-capitals,بنگلادش,داکا,بلژیک,بروکسل
semantic-capitals,بنگلادش,داکا,گرجستان,تفلیس
semantic-capitals,بنگلادش,داکا,پاکستان,اسلام‌آباد
